min_t	max_t	latest_value	n	category	sub_category	unit	scale
2008	2021	494	14	Transport-Road Network	Road Kilometerage-Gampaha-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Gampaha-Class E	Kilometres	 
2013	2021	48	9	Transport-Road Network	Road Kilometerage-Gampaha-Expressways	Kilometres	 
2008	2021	1649	14	Transport-Road Network	Road Kilometerage-Gampaha-Total	Kilometres	 
2008	2021	115	14	Transport-Road Network	Road Kilometerage-Hambantota-Class A	Kilometres	 
2008	2021	495	14	Transport-Road Network	Road Kilometerage-Hambantota-Class B	Kilometres	 
2008	2021	240	14	Transport-Road Network	Road Kilometerage-Hambantota-Class C	Kilometres	 
2008	2021	200	14	Transport-Road Network	Road Kilometerage-Hambantota-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Hambantota-Class E	Kilometres	 
2019	2021	72	3	Transport-Road Network	Road Kilometerage-Hambantota-Expressways	Kilometres	 
2008	2021	1123	14	Transport-Road Network	Road Kilometerage-Hambantota-Total	Kilometres	 
2008	2012	381	5	Transport-Road Network	Road Kilometerage-Jaffna-Class A	Kilometres	 
2008	2012	277	5	Transport-Road Network	Road Kilometerage-Jaffna-Class B	Kilometres	 
2009	2021	544	13	Transport-Road Network	Road Kilometerage-Jaffna-Class C	Kilometres	 
2009	2021	45	13	Transport-Road Network	Road Kilometerage-Jaffna-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Jaffna-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Jaffna-Expressways	Kilometres	 
2008	2012	1230	5	Transport-Road Network	Road Kilometerage-Jaffna-Total	Kilometres	 
2008	2021	80	14	Transport-Road Network	Road Kilometerage-Kalutara-Class A	Kilometres	 
2008	2021	341	14	Transport-Road Network	Road Kilometerage-Kalutara-Class B	Kilometres	 
2008	2021	439	14	Transport-Road Network	Road Kilometerage-Kalutara-Class C	Kilometres	 
2008	2021	208	14	Transport-Road Network	Road Kilometerage-Kalutara-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kalutara-Class E	Kilometres	 
2011	2021	29	11	Transport-Road Network	Road Kilometerage-Kalutara-Expressways	Kilometres	 
2008	2021	1097	14	Transport-Road Network	Road Kilometerage-Kalutara-Total	Kilometres	 
2008	2021	183	14	Transport-Road Network	Road Kilometerage-Kandy-Class A	Kilometres	 
2008	2021	542	14	Transport-Road Network	Road Kilometerage-Kandy-Class B	Kilometres	 
2008	2021	927	14	Transport-Road Network	Road Kilometerage-Kandy-Class C	Kilometres	 
2008	2021	353	14	Transport-Road Network	Road Kilometerage-Kandy-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kandy-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kandy-Expressways	Kilometres	 
2008	2021	2005	14	Transport-Road Network	Road Kilometerage-Kandy-Total	Kilometres	 
2008	2021	144	14	Transport-Road Network	Road Kilometerage-Kegalle-Class A	Kilometres	 
2008	2021	363	14	Transport-Road Network	Road Kilometerage-Kegalle-Class B	Kilometres	 
2008	2021	553	14	Transport-Road Network	Road Kilometerage-Kegalle-Class C	Kilometres	 
2008	2021	618	14	Transport-Road Network	Road Kilometerage-Kegalle-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kegalle-Class E	Kilometres	 
2020	2020	2	1	Transport-Road Network	Road Kilometerage-Kegalle-Expressways	Kilometres	 
2008	2021	1678	14	Transport-Road Network	Road Kilometerage-Kegalle-Total	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kilinochchi-Class A	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kilinochchi-Class B	Kilometres	 
2009	2021	335	13	Transport-Road Network	Road Kilometerage-Kilinochchi-Class C	Kilometres	 
2009	2021	39	13	Transport-Road Network	Road Kilometerage-Kilinochchi-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kilinochchi-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kilinochchi-Expressways	Kilometres	 
2009	2012	281	4	Transport-Road Network	Road Kilometerage-Kilinochchi-Total	Kilometres	 
2008	2021	197	14	Transport-Road Network	Road Kilometerage-Kurunegala-Class A	Kilometres	 
2008	2021	640	14	Transport-Road Network	Road Kilometerage-Kurunegala-Class B	Kilometres	 
2008	2021	1288	14	Transport-Road Network	Road Kilometerage-Kurunegala-Class C	Kilometres	 
2008	2021	492	14	Transport-Road Network	Road Kilometerage-Kurunegala-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Kurunegala-Class E	Kilometres	 
2021	2021	36	1	Transport-Road Network	Road Kilometerage-Kurunegala-Expressways	Kilometres	 
2008	2021	2652	14	Transport-Road Network	Road Kilometerage-Kurunegala-Total	Kilometres	 
2008	2021	113	14	Transport-Road Network	Road Kilometerage-Mannar-Class A	Kilometres	 
2008	2021	92	14	Transport-Road Network	Road Kilometerage-Mannar-Class B	Kilometres	 
2009	2021	309	13	Transport-Road Network	Road Kilometerage-Mannar-Class C	Kilometres	 
2009	2021	26	13	Transport-Road Network	Road Kilometerage-Mannar-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Mannar-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Mannar-Expressways	Kilometres	 
2008	2021	540	14	Transport-Road Network	Road Kilometerage-Mannar-Total	Kilometres	 
2008	2021	106	14	Transport-Road Network	Road Kilometerage-Matale-Class A	Kilometres	 
2008	2021	290	14	Transport-Road Network	Road Kilometerage-Matale-Class B	Kilometres	 
2008	2021	301	14	Transport-Road Network	Road Kilometerage-Matale-Class C	Kilometres	 
2008	2021	178	14	Transport-Road Network	Road Kilometerage-Matale-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Matale-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Matale-Expressways	Kilometres	 
2008	2021	875	14	Transport-Road Network	Road Kilometerage-Matale-Total	Kilometres	 
2008	2021	141	14	Transport-Road Network	Road Kilometerage-Matara-Class A	Kilometres	 
2008	2021	267	14	Transport-Road Network	Road Kilometerage-Matara-Class B	Kilometres	 
2008	2021	288	14	Transport-Road Network	Road Kilometerage-Matara-Class C	Kilometres	 
2008	2021	243	14	Transport-Road Network	Road Kilometerage-Matara-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Matara-Class E	Kilometres	 
2014	2021	30	8	Transport-Road Network	Road Kilometerage-Matara-Expressways	Kilometres	 
2008	2021	969	14	Transport-Road Network	Road Kilometerage-Matara-Total	Kilometres	 
2008	2021	204	14	Transport-Road Network	Road Kilometerage-Monaragala-Class A	Kilometres	 
2008	2021	261	14	Transport-Road Network	Road Kilometerage-Monaragala-Class B	Kilometres	 
2008	2021	580	14	Transport-Road Network	Road Kilometerage-Monaragala-Class C	Kilometres	 
2014	2021	276	8	Transport-Road Network	Road Kilometerage-Monaragala-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Monaragala-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Monaragala-Expressways	Kilometres	 
2008	2021	1321	14	Transport-Road Network	Road Kilometerage-Monaragala-Total	Kilometres	 
2008	2021	113	14	Transport-Road Network	Road Kilometerage-Mullaitivu-Class A	Kilometres	 
2008	2021	102	14	Transport-Road Network	Road Kilometerage-Mullaitivu-Class B	Kilometres	 
2009	2021	390	13	Transport-Road Network	Road Kilometerage-Mullaitivu-Class C	Kilometres	 
2009	2021	17	13	Transport-Road Network	Road Kilometerage-Mullaitivu-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Mullaitivu-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Mullaitivu-Expressways	Kilometres	 
2008	2021	621	14	Transport-Road Network	Road Kilometerage-Mullaitivu-Total	Kilometres	 
2000	2021	491	22	Transport-Road Network	Road Kilometerage-North Central-Class A	Kilometres	 
2000	2021	706	22	Transport-Road Network	Road Kilometerage-North Central-Class B	Kilometres	 
2000	2021	1227	22	Transport-Road Network	Road Kilometerage-North Central-Class C	Kilometres	 
2000	2021	721	22	Transport-Road Network	Road Kilometerage-North Central-Class D	Kilometres	 
2002	2005	147	4	Transport-Road Network	Road Kilometerage-North Central-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-North Central-Expressways	Kilometres	 
2002	2021	3145	20	Transport-Road Network	Road Kilometerage-North Central-Total	Kilometres	 
2000	2021	353	22	Transport-Road Network	Road Kilometerage-North Western-Class A	Kilometres	 
2000	2021	1005	22	Transport-Road Network	Road Kilometerage-North Western-Class B	Kilometres	 
2000	2021	1905	22	Transport-Road Network	Road Kilometerage-North Western-Class C	Kilometres	 
2000	2021	833	22	Transport-Road Network	Road Kilometerage-North Western-Class D	Kilometres	 
2002	2005	39	4	Transport-Road Network	Road Kilometerage-North Western-Class E	Kilometres	 
2021	2021	36	1	Transport-Road Network	Road Kilometerage-North Western-Expressways	Kilometres	 
2002	2021	4132	20	Transport-Road Network	Road Kilometerage-North Western-Total	Kilometres	 
2000	2021	735	22	Transport-Road Network	Road Kilometerage-Northern-Class A	Kilometres	 
2000	2021	525	22	Transport-Road Network	Road Kilometerage-Northern-Class B	Kilometres	 
2000	2021	1973	19	Transport-Road Network	Road Kilometerage-Northern-Class C	Kilometres	 
2000	2021	161	19	Transport-Road Network	Road Kilometerage-Northern-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Northern-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Northern-Expressways	Kilometres	 
2002	2021	3393	20	Transport-Road Network	Road Kilometerage-Northern-Total	Kilometres	 
2008	2021	120	14	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Class A	Kilometres	 
2008	2021	501	14	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Class B	Kilometres	 
2008	2021	436	14	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Class C	Kilometres	 
2008	2021	49	14	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Expressways	Kilometres	 
2008	2021	1106	14	Transport-Road Network	Road Kilometerage-Nuwara Eliya-Total	Kilometres	 
2008	2021	143	14	Transport-Road Network	Road Kilometerage-Polonnaruwa-Class A	Kilometres	 
2008	2021	235	14	Transport-Road Network	Road Kilometerage-Polonnaruwa-Class B	Kilometres	 
2008	2021	486	14	Transport-Road Network	Road Kilometerage-Polonnaruwa-Class C	Kilometres	 
2008	2021	23	14	Transport-Road Network	Road Kilometerage-Polonnaruwa-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Polonnaruwa-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Polonnaruwa-Expressways	Kilometres	 
2008	2021	886	14	Transport-Road Network	Road Kilometerage-Polonnaruwa-Total	Kilometres	 
2008	2021	156	14	Transport-Road Network	Road Kilometerage-Puttalam-Class A	Kilometres	 
2008	2021	365	14	Transport-Road Network	Road Kilometerage-Puttalam-Class B	Kilometres	 
2008	2021	617	14	Transport-Road Network	Road Kilometerage-Puttalam-Class C	Kilometres	 
2008	2021	341	14	Transport-Road Network	Road Kilometerage-Puttalam-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Puttalam-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Puttalam-Expressways	Kilometres	 
2008	2021	1480	14	Transport-Road Network	Road Kilometerage-Puttalam-Total	Kilometres	 
2008	2021	272	14	Transport-Road Network	Road Kilometerage-Ratnapura-Class A	Kilometres	 
2008	2021	441	14	Transport-Road Network	Road Kilometerage-Ratnapura-Class B	Kilometres	 
2008	2021	699	14	Transport-Road Network	Road Kilometerage-Ratnapura-Class C	Kilometres	 
2008	2021	789	14	Transport-Road Network	Road Kilometerage-Ratnapura-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Ratnapura-Class E	Kilometres	 
2021	2021	2	1	Transport-Road Network	Road Kilometerage-Ratnapura-Expressways	Kilometres	 
2008	2021	2202	14	Transport-Road Network	Road Kilometerage-Ratnapura-Total	Kilometres	 
2000	2021	416	22	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Class A	Kilometres	 
2000	2021	804	22	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Class B	Kilometres	 
2000	2021	1252	22	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Class C	Kilometres	 
2000	2021	1407	22	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Class D	Kilometres	 
2002	2005	912	4	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Class E	Kilometres	 
2019	2021	2	2	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Expressways	Kilometres	 
2002	2021	3880	20	Transport-Road Network	Road Kilometerage-Sabaragamuwa-Total	Kilometres	 
2000	2021	353	22	Transport-Road Network	Road Kilometerage-Southern-Class A	Kilometres	 
2000	2021	1154	22	Transport-Road Network	Road Kilometerage-Southern-Class B	Kilometres	 
2000	2021	915	22	Transport-Road Network	Road Kilometerage-Southern-Class C	Kilometres	 
2000	2021	715	22	Transport-Road Network	Road Kilometerage-Southern-Class D	Kilometres	 
2002	2005	78	4	Transport-Road Network	Road Kilometerage-Southern-Class E	Kilometres	 
2011	2021	162	11	Transport-Road Network	Road Kilometerage-Southern-Expressways	Kilometres	 
2002	2021	3300	20	Transport-Road Network	Road Kilometerage-Southern-Total	Kilometres	 
2008	2021	141	14	Transport-Road Network	Road Kilometerage-Trincomalee-Class A	Kilometres	 
2008	2021	210	14	Transport-Road Network	Road Kilometerage-Trincomalee-Class B	Kilometres	 
2008	2021	226	14	Transport-Road Network	Road Kilometerage-Trincomalee-Class C	Kilometres	 
2008	2021	102	14	Transport-Road Network	Road Kilometerage-Trincomalee-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Trincomalee-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Trincomalee-Expressways	Kilometres	 
2008	2021	679	14	Transport-Road Network	Road Kilometerage-Trincomalee-Total	Kilometres	 
2000	2021	469	22	Transport-Road Network	Road Kilometerage-Uva-Class A	Kilometres	 
2000	2021	693	22	Transport-Road Network	Road Kilometerage-Uva-Class B	Kilometres	 
2000	2021	1689	22	Transport-Road Network	Road Kilometerage-Uva-Class C	Kilometres	 
2000	2021	682	22	Transport-Road Network	Road Kilometerage-Uva-Class D	Kilometres	 
2002	2005	178	4	Transport-Road Network	Road Kilometerage-Uva-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Uva-Expressways	Kilometres	 
2002	2021	3533	20	Transport-Road Network	Road Kilometerage-Uva-Total	Kilometres	 
2008	2021	128	14	Transport-Road Network	Road Kilometerage-Vavuniya-Class A	Kilometres	 
2008	2021	54	14	Transport-Road Network	Road Kilometerage-Vavuniya-Class B	Kilometres	 
2009	2021	395	13	Transport-Road Network	Road Kilometerage-Vavuniya-Class C	Kilometres	 
2009	2021	34	13	Transport-Road Network	Road Kilometerage-Vavuniya-Class D	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Vavuniya-Class E	Kilometres	 
			0	Transport-Road Network	Road Kilometerage-Vavuniya-Expressways	Kilometres	 
2008	2021	610	14	Transport-Road Network	Road Kilometerage-Vavuniya-Total	Kilometres	 
2000	2021	374	22	Transport-Road Network	Road Kilometerage-Western-Class A	Kilometres	 
2000	2021	1235	22	Transport-Road Network	Road Kilometerage-Western-Class B	Kilometres	 
2000	2021	1027	22	Transport-Road Network	Road Kilometerage-Western-Class C	Kilometres	 
2000	2021	864	22	Transport-Road Network	Road Kilometerage-Western-Class D	Kilometres	 
2002	2005	87	4	Transport-Road Network	Road Kilometerage-Western-Class E	Kilometres	 
2011	2021	113	11	Transport-Road Network	Road Kilometerage-Western-Expressways	Kilometres	 
2002	2021	3613	20	Transport-Road Network	Road Kilometerage-Western-Total	Kilometres	 
1997	2021	4217	25	Transport-Road Network	Road Network-Class A Roads	Kilometres	 
1997	2021	8007	25	Transport-Road Network	Road Network-Class B Roads	Kilometres	 
1997	2021	12589	25	Transport-Road Network	Road Network-Class C Roads	Kilometres	 
1997	2021	6259	25	Transport-Road Network	Road Network-Class D Roads	Kilometres	 
1997	2005	1968	9	Transport-Road Network	Road Network-Class E Roads	Kilometres	 
